"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",21952.7435096521,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",22220.6107867084,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",22759.1222597647,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",23958.7400470747,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",25084.6044824345,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",26453.4693925694,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",27059.3912712127,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",28533.3902591232,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",30212.814486472,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",32017.2536726462,,
"EST","Estonia","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",33188.1162985511,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",43239.5979085353,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",43692.5997258797,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",43842.9946205301,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",44226.8372714323,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",44859.8942466297,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",45202.1869611899,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",45614.499726715,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",46190.6592387118,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",46080.383305023,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",46355.3231119194,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",46428.5303826985,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",46569.9714516196,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",46584.2917363124,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",46715.0381893771,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",47079.6573639067,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",47887.314892122,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",48300.4101613084,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",48654.7524088119,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",49199.8902977004,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",50050.0689654865,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",50624.8873747117,,
"OECD","OECD countries","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",51606.8688182131,,
"ISL","Iceland","CPNCU","Current prices in NCU","2000","2000","ISK","Iceland Krona","0","Units",,,3472001.1358463,,
"ISL","Iceland","CPNCU","Current prices in NCU","2001","2001","ISK","Iceland Krona","0","Units",,,3721196.93808045,,
"ISL","Iceland","CPNCU","Current prices in NCU","2002","2002","ISK","Iceland Krona","0","Units",,,4036135.89111307,,
"ISL","Iceland","CPNCU","Current prices in NCU","2003","2003","ISK","Iceland Krona","0","Units",,,3975951.15720374,,
"ISL","Iceland","CPNCU","Current prices in NCU","2004","2004","ISK","Iceland Krona","0","Units",,,4360069.66216717,,
"ISL","Iceland","CPNCU","Current prices in NCU","2005","2005","ISK","Iceland Krona","0","Units",,,4759887.18283721,,
"ISL","Iceland","CPNCU","Current prices in NCU","2006","2006","ISK","Iceland Krona","0","Units",,,5374709.46522057,,
"ISL","Iceland","CPNCU","Current prices in NCU","2007","2007","ISK","Iceland Krona","0","Units",,,5798875.05616037,,
"ISL","Iceland","CPNCU","Current prices in NCU","2008","2008","ISK","Iceland Krona","0","Units",,,5882412.47158569,,
"ISL","Iceland","CPNCU","Current prices in NCU","2009","2009","ISK","Iceland Krona","0","Units",,,5769428.28802641,,
"ISL","Iceland","CPNCU","Current prices in NCU","2010","2010","ISK","Iceland Krona","0","Units",,,6163956.58617833,,
"ISL","Iceland","CPNCU","Current prices in NCU","2011","2011","ISK","Iceland Krona","0","Units",,,6660968.08773647,,
"ISL","Iceland","CPNCU","Current prices in NCU","2012","2012","ISK","Iceland Krona","0","Units",,,7013811.17165698,,
"ISL","Iceland","CPNCU","Current prices in NCU","2013","2013","ISK","Iceland Krona","0","Units",,,7383768.05479603,,
"ISL","Iceland","CPNCU","Current prices in NCU","2014","2014","ISK","Iceland Krona","0","Units",,,7677867.31269976,,
"ISL","Iceland","CPNCU","Current prices in NCU","2015","2015","ISK","Iceland Krona","0","Units",,,8246070.12667173,,
"ISL","Iceland","CPNCU","Current prices in NCU","2016","2016","ISK","Iceland Krona","0","Units",,,8979884.58463193,,
"ISL","Iceland","CPNCU","Current prices in NCU","2017","2017","ISK","Iceland Krona","0","Units",,,9741225.56969327,,
"ISL","Iceland","CPNCU","Current prices in NCU","2018","2018","ISK","Iceland Krona","0","Units",,,10612230.5075834,,
"ISL","Iceland","CPNCU","Current prices in NCU","2019","2019","ISK","Iceland Krona","0","Units",,,10951235.0841278,,
"ISL","Iceland","CPNCU","Current prices in NCU","2020","2020","ISK","Iceland Krona","0","Units",,,10757137.075948,,
"ISL","Iceland","CPNCU","Current prices in NCU","2021","2021","ISK","Iceland Krona","0","Units",,,11705368.1265753,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2000","2000","ISK","Iceland Krona","0","Units","2021","2021",8620225.35773361,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2001","2001","ISK","Iceland Krona","0","Units","2021","2021",8554207.37757735,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2002","2002","ISK","Iceland Krona","0","Units","2021","2021",8800044.8630692,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2003","2003","ISK","Iceland Krona","0","Units","2021","2021",8576559.25077521,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2004","2004","ISK","Iceland Krona","0","Units","2021","2021",9094497.98120005,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2005","2005","ISK","Iceland Krona","0","Units","2021","2021",9799907.63020749,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2006","2006","ISK","Iceland Krona","0","Units","2021","2021",10315442.6132706,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2007","2007","ISK","Iceland Krona","0","Units","2021","2021",10625205.2278258,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2008","2008","ISK","Iceland Krona","0","Units","2021","2021",9419173.52728048,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2009","2009","ISK","Iceland Krona","0","Units","2021","2021",7974107.11767795,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2010","2010","ISK","Iceland Krona","0","Units","2021","2021",8205950.58860698,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2011","2011","ISK","Iceland Krona","0","Units","2021","2021",8554046.57566503,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2012","2012","ISK","Iceland Krona","0","Units","2021","2021",8509738.07124277,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2013","2013","ISK","Iceland Krona","0","Units","2021","2021",8639414.69369928,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2014","2014","ISK","Iceland Krona","0","Units","2021","2021",8762068.70915327,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2015","2015","ISK","Iceland Krona","0","Units","2021","2021",9341327.49623392,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2016","2016","ISK","Iceland Krona","0","Units","2021","2021",10071559.3331228,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2017","2017","ISK","Iceland Krona","0","Units","2021","2021",11031114.68729,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2018","2018","ISK","Iceland Krona","0","Units","2021","2021",11658129.5084326,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2019","2019","ISK","Iceland Krona","0","Units","2021","2021",11535615.128495,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2020","2020","ISK","Iceland Krona","0","Units","2021","2021",11067122.9862506,,
"ISL","Iceland","CNPNCU","2021 constant prices and NCU","2021","2021","ISK","Iceland Krona","0","Units","2021","2021",11705368.1265753,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",53058.0895907206,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",52651.7443085075,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",54164.8912146127,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",52789.3216503329,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",55977.2707376187,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",60319.1164321304,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",63492.2702863938,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",65398.880829955,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",57975.6714170623,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",49081.1866625024,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",50508.1994308566,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",52650.7545614979,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",52378.0326198194,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",53176.2012948351,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",53931.1453329026,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",57496.5236548933,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",61991.1516507712,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",67897.2819241499,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",71756.601973718,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",71002.5174020138,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",68118.9155210663,,
"ISL","Iceland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",72047.3589701472,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2000","2000","NZD","New Zealand Dollar","0","Units",,,38144.5569337542,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2001","2001","NZD","New Zealand Dollar","0","Units",,,39669.7919740929,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2002","2002","NZD","New Zealand Dollar","0","Units",,,41227.4729785209,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2003","2003","NZD","New Zealand Dollar","0","Units",,,42961.392378729,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2004","2004","NZD","New Zealand Dollar","0","Units",,,45051.4427853477,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2005","2005","NZD","New Zealand Dollar","0","Units",,,46698.4167301703,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2006","2006","NZD","New Zealand Dollar","0","Units",,,48381.9339561182,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2007","2007","NZD","New Zealand Dollar","0","Units",,,52039.2117308438,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2008","2008","NZD","New Zealand Dollar","0","Units",,,53373.9306748616,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2009","2009","NZD","New Zealand Dollar","0","Units",,,55440.9802280316,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2010","2010","NZD","New Zealand Dollar","0","Units",,,56754.5465191769,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2011","2011","NZD","New Zealand Dollar","0","Units",,,58365.2723281233,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2012","2012","NZD","New Zealand Dollar","0","Units",,,60081.8988933916,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2013","2013","NZD","New Zealand Dollar","0","Units",,,59693.2460219255,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2014","2014","NZD","New Zealand Dollar","0","Units",,,60458.9359372722,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2015","2015","NZD","New Zealand Dollar","0","Units",,,62024.590738645,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2016","2016","NZD","New Zealand Dollar","0","Units",,,64464.1412566506,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2017","2017","NZD","New Zealand Dollar","0","Units",,,65926.8232144388,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2018","2018","NZD","New Zealand Dollar","0","Units",,,68456.423901182,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2019","2019","NZD","New Zealand Dollar","0","Units",,,71641.9274105384,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2020","2020","NZD","New Zealand Dollar","0","Units",,,74254.6726363396,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2021","2021","NZD","New Zealand Dollar","0","Units",,,77887.6014343166,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2000","2000","NZD","New Zealand Dollar","0","Units","2021","2021",54386.2112807447,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2001","2001","NZD","New Zealand Dollar","0","Units","2021","2021",55417.3485210095,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2002","2002","NZD","New Zealand Dollar","0","Units","2021","2021",56441.3812963668,,
"NZL","New Zealand","CNPNCU","2021 constant prices and NCU","2003","2003","NZD","New Zealand Dollar","0","Units","2021","2021",58533.4048953777,,
